the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E61000007009C03FA58552C0FFEC478AC84A4440,,125041,,NYSDOH: 7603,Center for Womens Health,440,Seaview Avenue,440 Seaview Avenue,Staten Is,Staten Is,,10305,40.584245,-74.088211,959748.4362,152144.9788,5050089,5033890045,502,50,11201,SI36,0101000020110F0000E909077B29765FC13DC98E7D2AE35241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"Northwell Healthcare, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000639AE95E277952C0CCB73EAC376C4440,,165404,,NYSDOH: 3632,Fordham-Tremont Comm Mental Health Center,1910,Arthur Avenue,1910 Arthur Avenue,Bronx,Bronx,2,10457,40.845449,-73.893028,1013846.6629,247315.2011,2009910,2029470014,206,17,36901,BX17,0101000020110F0000492E0290F1605FC1434C6105A1085341,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,St Barnabas Hospital Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000002A08A1BB77B52C01AFCFD62B66C4440,,193823,,NYSDOH: 4662,Washington Heights Family Center,575,West  181 Street,575 West  181 Street,New York,Manhattan,1,10033,40.849316,-73.933051,1002772.1582,248713.1619,1084338,1021540001,112,10,26900,MN35,0101000020110F0000D969C4654B655FC177149A492F095341,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,The New York and Presbyterian Hospital,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000003883BF5FCC7D52C07B6B60AB044B4440,,85558,,NYSDOH: 1294,Coney Island Hospital,2601,Ocean Parkway,2601 Ocean Parkway,Brooklyn,Brooklyn,3,11235,40.58608,-73.965599,993805.0862,152802.8986,3337274,3072390001,313,48,37000,BK19,0101000020110F0000B1144834D5685FC1848809BC6DE35241,Health Care,Hospitals and Clinics,Hospital,,,,,,,City Owned,Non-public,New York City Health and Hospital Corporation,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCFDNY;NYCHHC","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E61000005B5D4E09887C52C0D68D7747C64A4440,,30451,,NYSDOH: 9034,Greater New York Endoscopy Surgical Center,2211,Emmons Avenue,2211 Emmons Avenue,Brooklyn,Brooklyn,3,11235,40.584176,-73.945803,999303.8112,152112.16,3347721,3087797501,315,48,60800,BK17,0101000020110F0000B17AB848AE665FC13BD843F627E35241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Brooklyn Endoscopy SC, LLC",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000074D190F1287F52C0223317B83C5C4440,,73045,,NYSDOH: 8567,Catherine M. Abate Health Center,150,Essex Street,150 Essex Street,New York,Manhattan,1,10002,40.720603,-73.986874,987888.5547,201811.792,1004310,1003540012,103,1,3001,MN27,0101000020110F00007675E648256B5FC12956EA66B4F65241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,Community Healthcare Network,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCEDC,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000BD1C76DF317652C03B8F8AFF3B6C4440,,100069,,NYSDOH: 7627,Montefiore Med Park Group Dental,1625,Poplar Street-Suite 225,1625 Poplar Street-Suite 225,Bronx,Bronx,2,10461,40.845581,-73.846794,1026638.2988,247382.4471,,,211,13,20000,BX37,0101000020110F0000EB924EE0EA5B5FC19E838CE0A5085341,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"Montefiore Health System, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000B4C876BE9F7B52C0C443183F8D554440,,72546,,NYSDOH: 8629,Pierre Toussaint Family Health Care Center,1110,Eastern Parkway,1110 Eastern Parkway,Brooklyn,Brooklyn,3,11213,40.668373,-73.931625,1003218.0688,182790.1079,,3013960034,309,35,35100,BK61,0101000020110F0000B3234EB623655FC18C30534837EF5241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"One Brooklyn Health System, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000061E124CD1F8052C044A51133FB564440,,112998,,NYSDOH: 4601,PS 142 - Stranahan,610,Henry Street,610 Henry Street,Brooklyn,Brooklyn,3,11231,40.679541,-74.001941,983711.7042,186851.7071,3336036,3003690001,306,39,6300,BK33,0101000020110F0000C709F398C86C5FC17F3ED514D1F05241,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,City Owned,Public,NYS Department of Health,NYSDOH,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000B3B3E89D0A7E52C0761893FE5E604440,,81202,,NYSDOH: 9139,Midtown Surgery Center,3,Dag Hammarskjold Plaza,3 Dag Hammarskjold Plaza,New York,Manhattan,1,10017,40.752899,-73.969398,992728.6148,213579.5669,,1013400001,106,4,9000,MN19,0101000020110F0000DBA90EEE3E695FC17725129756FB5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Midtown Surgery Center, LLC",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000061A417B5FB7752C082C64CA25E564440,,109358,,NYSDOH: 7520,Housing Works East New York,2640,Pitkin Avenue,2640 Pitkin Avenue,Brooklyn,Brooklyn,3,11208,40.674763,-73.874738,1018995.9099,185135.5098,3393021,3042290016,305,42,119600,BK82,0101000020110F00004489DD8DF45E5FC19FEDB9BF21F05241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Housing Works Health Services 111, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000FC6F253B367D52C0698EACFC32584440,,92679,,NYSDOH: 6754,Medcare LLC,468,Lafayette Avenue,468 Lafayette Avenue,Brooklyn,Brooklyn,3,11205,40.689056,-73.956435,996331.6469,190321.2133,3055675,3019500017,303,36,23300,BK75,0101000020110F00004372D82BD6675FC140A678472EF25241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Medcare, LLC",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000881057CEDE7852C0213A048E046E4440,138584,138580,,"NYSDOH: 4625;NYCHHS: 3101",Theodore Roosevelt High School,500,East Fordham Road,500 East Fordham Road,Bronx,Bronx,2,10458,40.859514,-73.888599,1015065.373,252441.3112,2011810,2030590001,206,15,38700,BX06,0101000020110F000041B8D44D76605FC1CF55B682A60A5341,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,City Owned,Non-public,"Montefiore Health System, Inc",Non-public,"NYCDOHMH: City;NYSDOH: State","NYC Department of Health and Mental Hygiene;NYS Department of Health","NYCDOHMH;NYSDOH",NYCDOE,"NYCDCAS;NYCHHS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYCHHS: HHS Accelerator - Selected Proposals;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYCHHS: 2016-07-26;NYSDOH: 2018-03-22","dcas_facilities_colp;hhs_facilities_proposals;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000C7D45DD9057252C073D87DC7F0604440,,63887,,NYSDOH: 3098,FMS-Bayside Dialysis Center,201-10,Northern Boulevard,201-10 Northern Boulevard,Bayside,Queens,4,11361,40.757348,-73.781607,1044754.0559,215274.5496,4124619,4055230022,411,19,146300,QN46,0101000020110F0000BB1CF4BAD4545FC13B6E7D0AFAFB5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,New York Dialysis Services Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000F0C34142947E52C07B32FFE89B564440,,77073,,NYSDOH: 7796,PS 282 Park Slope,180,6 Avenue,180 6 Avenue,Brooklyn,Brooklyn,3,11217,40.676633,-73.977799,990407.966,185792.9903,3019597,3009500024,306,39,13100,BK37,0101000020110F0000F13B8ABA286A5FC1431B595E66F05241,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,City Owned,Non-public,NYU Langone Hospitals,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCDOE;NYCDPR","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E61000007F69519FE47952C0704221020E6D4440,,154622,,NYSDOH: 4296,Fordham-Tremont Comm MNtl Health Center,2021,Grand Concourse,2021 Grand Concourse,Bronx,Bronx,2,10453,40.85199,-73.904579,1010648.1616,249694.9046,2007694,2028080087,205,14,23501,BX41,0101000020110F0000BD24800633625FC1361A24AB91095341,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,St Barnabas Hospital Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000004A60730E9E7E52C0F964C570755E4440,,134028,,NYSDOH: 6900,NYU Mobile Dental Van,345,East   24 Street,345 East   24 Street,New York,Manhattan,1,10010,40.737959,-73.978397,990236.6422,208135.8401,1020600,1009300020,106,2,6600,MN20,0101000020110F0000AEA3F55E396A5FC11538EDCA31F95241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,New York University Dental Center,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000007B14AE47E17E52C00E15E3FC4D584440,,40922,,NYSDOH: 9744,"Pbgs, LLC",14,Dekalb Ave,14 DeKalb Ave,Brooklyn,Brooklyn,3,11201,40.68988,-73.9825,989103.151,190618.8091,,3001490032,302,33,3300,BK68,0101000020110F0000A337918EAB6A5FC1C728A8854CF25241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Pbgs, LLC",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000084622B685A7652C0BEFA78E8BB694440,,75610,,NYSDOH: 6907,Castle Hill Medical Center of New York Inc.,920,Castle Hill Avenue,920 Castle Hill Avenue,Bronx,Bronx,2,10473,40.826047,-73.849268,1025966.031,240264.4334,2023108,2036930006,209,18,9800,BX59,0101000020110F0000459830BA2F5C5FC1D85D5259D7055341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,Castle Hill Medical Center of New York Inc.,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000D960E124CD7F52C08FA9BBB20B564440,,131276,,NYSDOH: 2673,Vincent P. Dole Clinic,25,12 Street,25 12 Street,Brooklyn,Brooklyn,3,11215,40.672232,-73.996896,985110.9804,184188.6503,3022202,3010070172,306,39,11900,BK37,0101000020110F0000DFB71C323C6C5FC1D4D882E0C4EF5241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"Mount Sinai Hospitals Group, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000C85BAE7E6C7F52C000AC8E1CE95C4440,,45607,,NYSDOH: 6966,Scanvan (Mobile),8,East    3 Street,8 East    3 Street,New York,Manhattan,1,10003,40.725864,-73.990997,986745.5266,203728.3866,1006546,1004580011,103,2,3602,MN22,0101000020110F00002035FF06986B5FC1FD7D959775F75241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Project Renewal Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000036751E15FF7C52C05A9F724C16694440,,103546,,NYSDOH: 6216,PS 192/PS 325,500,West  138 Street,500 West  138 Street,New York,Manhattan,1,10031,40.820993,-73.953069,997239.3956,238390.4511,1084132,1019880166,109,7,22301,MN06,0101000020110F00003A9CF47E78675FC17C4DD07A1D055341,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,Heritage Health and Housing Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCDOE;NYCDPR","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E61000001B4B581B637852C04C8BFA2477704440,,137893,,NYSDOH: 7125,Child Protection Center,3314,Steuben Avenue,3314 Steuben Avenue,Bronx,Bronx,2,10467,40.878636,-73.881049,1017144.5772,259410.9632,2018062,2033370013,207,11,41900,BX43,0101000020110F0000A4C34030A45F5FC1A810BB3C660D5341,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"Montefiore Health System, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000988922A46E7D52C0A86E2EFEB6534440,,79907,,NYSDOH: 10039,Century Medical and Dental Center,770,Flatbush Avenue,770 Flatbush Avenue,Brooklyn,Brooklyn,3,11226,40.654022,-73.959878,995382.7176,177556.789,3116175,3050630049,314,40,50803,BK42,0101000020110F0000C86351FD35685FC1ED0C8EC928ED5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Century Medical & Dental Center, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000F1643733FA7B52C0079964E42C684440,,115261,,NYSDOH: 5620,Central Harlem Health Center,2238,5 Avenue,2238 5 Avenue,New York,Manhattan,1,10037,40.81387,-73.937146,1001648.44,235798.2797,1053900,1017340034,110,9,21200,MN03,0101000020110F0000841F615CBD655FC1BDF8318B17045341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Public,NYC Department of Health and Mental Hygiene,NYCDOHMH,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOHMH,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000F390291F827352C06AA67B9DD4594440,,83081,,NYSDOH: 3942,Medisys Family Care Center,149-18,Jamaica Avenue,149-18 Jamaica Avenue,Jamaica,Queens,4,11435,40.701801,-73.804817,1038369.055,195021.9059,4213992,4099970008,412,27,21200,QN61,0101000020110F000079C260A95A575FC1158D5F1802F45241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,Jamaica Hospital Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
